QB,RB,RB,WR,WR,WR,TE,K,D,,Instructions,,,,,,,,,,,,
,,,,,,,,,,1) Create a lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,
,,,,,,,,,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,
,,,,,,,,,,3) Any information to the right of the last position column will be ignored in the upload,,,,,,,,,,,,
,,,,,,,,,,4) Maximum of 250 lineups per upload,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Player ID + Player Name,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
,,,,,,,,,,16345-25837:Duke Johnson Jr.,16345-25837,RB,Duke,Johnson Jr.,6.5,1,5400,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-7953:Vincent Jackson,16345-7953,WR,Vincent,Jackson,2.799999952,1,5400,TB@ARI,TB,ARI,,
,,,,,,,,,,16345-62535:Tyrell Williams,16345-62535,WR,Tyrell,Williams,8.100000381,1,5400,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-7972:Darren Sproles,16345-7972,RB,Darren,Sproles,4.599999905,1,5400,PHI@CHI,PHI,CHI,,
,,,,,,,,,,16345-42142:Jordan Howard,16345-42142,RB,Jordan,Howard,0,0,5400,PHI@CHI,CHI,PHI,,
,,,,,,,,,,16345-41806:Laquon Treadwell,16345-41806,WR,Laquon,Treadwell,0,0,5300,GB@MIN,MIN,GB,,
,,,,,,,,,,16345-54741:Seth Roberts,16345-54741,WR,Seth,Roberts,8.899999619,1,5300,ATL@OAK,OAK,ATL,,
,,,,,,,,,,16345-31241:Sammie Coates,16345-31241,WR,Sammie,Coates,6.599999905,1,5300,CIN@PIT,PIT,CIN,,
,,,,,,,,,,16345-7222:James Jones,16345-7222,WR,James,Jones,10.375,16,5300,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-39280:Derrick Henry,16345-39280,RB,Derrick,Henry,5.400000095,1,5300,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-12553:Carolina Panthers,16345-12553,D,Carolina,Panthers,8,1,5300,SF@CAR,CAR,SF,,
,,,,,,,,,,16345-33766:Rob Kelley,16345-33766,RB,Rob,Kelley,0,0,5300,DAL@WAS,WAS,DAL,,
